DATAFLOW,LAST UPDATE,freq,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SI,2010,4,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SI,2011,6,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SI,2012,5,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SI,2013,2,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SI,2014,1,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SI,2015,77,be
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SI,2016,91,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SI,2017,54,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SI,2018,50,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SI,2019,66,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SI,2020,64,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SI,2021,56,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,1995,28,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,1996,28,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,1997,30,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,1998,33,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,1999,32,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2000,39,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2001,25,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2002,29,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2003,30,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2004,34,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2005,34,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2006,35,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2007,34,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2008,29,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2009,34,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2010,34,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2011,34,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2012,31,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2013,32,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2014,35,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2015,35,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2016,36,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2017,36,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2018,34,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2019,39,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2020,35,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,SK,2021,40,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,1995,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,1996,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,1997,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,1998,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,1999,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2000,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2001,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2002,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2003,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2004,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2005,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2006,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2007,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2008,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2009,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2010,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2011,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2012,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2013,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2014,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2015,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2016,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2017,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2018,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2019,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,TR,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,1995,45,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,1996,36,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,1997,30,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,1998,37,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,1999,40,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2000,42,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2001,43,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2002,45,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2003,45,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2004,48,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2005,49,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2006,54,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2007,53,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2008,56,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2009,60,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2010,66,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2011,80,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2012,93,s
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2013,105,s
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2014,133,s
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2015,159,s
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2016,175,s
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2017,184,s
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,UK,2018,190,s
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,XK,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,KG_HAB,XK,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AL,2013,92,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AL,2014,44,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AL,2015,58,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AL,2016,60,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AL,2017,43,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AL,2018,63,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AL,2019,12,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AL,2020,12,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AL,2021,18,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,1995,431,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,1996,431,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,1997,445,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,1998,440,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,1999,456,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2000,522,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2001,521,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2002,530,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2003,592,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2004,1380,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2005,1310,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2006,1430,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2007,1453,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2008,1357,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2009,1440,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2010,1636,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2011,1678,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2012,1693,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2013,1716,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2014,1756,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2015,1833,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2016,1855,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2017,1944,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2018,1977,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2019,2004,s
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2020,2669,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,AT,2021,2654,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BA,2008,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BA,2009,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BA,2010,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BA,2011,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BA,2012,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BA,2013,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BA,2014,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BA,2015,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BA,2016,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BA,2017,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,1995,1637,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,1996,1553,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,1997,1781,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,1998,1652,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,1999,1506,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2000,1622,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2001,1549,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2002,1759,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2003,1805,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2004,1798,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2005,1886,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2006,1784,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2007,1978,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2008,1972,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2009,1902,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2010,1940,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2011,2004,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2012,2047,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2013,2131,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2014,2078,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2015,2050,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2016,2113,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2017,2002,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2018,2022,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2019,2047,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2020,4112,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BE,2021,3852,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,1995,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,1996,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,1997,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,1998,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,1999,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2000,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2001,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2002,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2003,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2004,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2005,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2006,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2007,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2008,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2009,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2010,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2011,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2012,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2013,49,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2014,51,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2015,82,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2016,109,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2017,103,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2018,208,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2019,103,s
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2020,129,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,BG,2021,82,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,1995,2060,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,1996,2020,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,1997,2020,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,1998,1990,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,1999,2130,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2000,2199,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2001,2357,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2002,2550,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2003,2510,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2004,2513,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2005,2440,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2006,2660,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2007,2680,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2008,2830,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2009,2660,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2010,2757,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2011,2732,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2012,2786,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2013,2798,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2014,2790,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2015,2850,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2016,2876,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2017,2846,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2018,2856,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2019,2857,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2020,2875,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CH,2021,2926,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CY,1995,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CY,1996,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CY,1997,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CY,1998,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CY,1999,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CY,2000,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CY,2001,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,DSP_I_RCV_E,THS_T,CY,2002,0,
