LOCATION,TIME,Scenario,INC%,DIS%
ITA,2035,BAU,0.8654503998130977,0.13454960018690226
ITA,2036,BAU,0.8792226112670007,0.12077738873299922
ITA,2037,BAU,0.8917920735303676,0.10820792646963232
ITA,2038,BAU,0.9032211582782959,0.09677884172170427
ITA,2039,BAU,0.9135783093563432,0.08642169064365668
ITA,2040,BAU,0.9229355241644671,0.0770644758355328
ITA,2041,BAU,0.9313662287757486,0.06863377122425138
ITA,2042,BAU,0.9389435478525806,0.06105645214741944
ITA,2043,BAU,0.9457389475355782,0.05426105246442173
ITA,2044,BAU,0.9518212150968095,0.0481787849031906
ITA,2045,BAU,0.9572557316359015,0.04274426836409844
ITA,2046,BAU,0.9621039917381443,0.03789600826185561
ITA,2047,BAU,0.9664233252341282,0.03357667476587185
ITA,2048,BAU,0.9702667796843836,0.029733220315616465
ITA,2049,BAU,0.973683126935814,0.026316873064185967
ITA,2050,BAU,0.9767169623131402,0.023283037686859777
LUX,2010,OBS,0.7027027027027029,0.2972972972972973
LUX,2011,OBS,0.7297297297297298,0.27027027027027023
LUX,2012,OBS,0.7252747252747254,0.27472527472527475
LUX,2013,OBS,0.7333333333333334,0.2666666666666666
LUX,2014,OBS,0.7252747252747253,0.2747252747252747
LUX,2015,OBS,0.8571428571428573,0.14285714285714282
LUX,2016,OBS,0.9094650205761317,0.09053497942386825
LUX,2017,OBS,0.9135802469135802,0.08641975308641969
LUX,2018,OBS,0.9156626506024097,0.08433734939759037
LUX,2019,OBS,0.9123505976095617,0.08764940239043813
LUX,2020,OBS,0.918803418803419,0.08119658119658107
LUX,2021,OBS,0.9118942731277534,0.08810572687224653
LUX,2022,BAU,0.8873461801808472,0.11265381981915282
LUX,2023,BAU,0.895071703011682,0.10492829698831811
LUX,2024,BAU,0.9023297563234765,0.09767024367652365
LUX,2025,BAU,0.9091388854089899,0.09086111459101004
LUX,2026,BAU,0.9155186816953071,0.08448131830469285
LUX,2027,BAU,0.9214893246761354,0.07851067532386455
LUX,2028,BAU,0.9270712243593388,0.07292877564066129
LUX,2029,BAU,0.93228474348924,0.06771525651075999
LUX,2030,BAU,0.9371499832372793,0.06285001676272083
LUX,2031,BAU,0.9416866195358105,0.05831338046418949
LUX,2032,BAU,0.9459137799412897,0.05408622005871025
LUX,2033,BAU,0.9498499530169798,0.05015004698302009
LUX,2034,BAU,0.953512923857022,0.046487076142978104
LUX,2035,BAU,0.9569197306420496,0.04308026935795045
LUX,2036,BAU,0.9600866381068636,0.039913361893136406
LUX,2037,BAU,0.9630291245787834,0.03697087542121654
LUX,2038,BAU,0.9657618798612981,0.034238120138701894
LUX,2039,BAU,0.9682988117294199,0.03170118827057998
LUX,2040,BAU,0.9706530591992181,0.029346940800782012
LUX,2041,BAU,0.9728370110557664,0.027162988944233763
LUX,2042,BAU,0.974862328387305,0.02513767161269496
LUX,2043,BAU,0.976739970090882,0.023260029909118064
LUX,2044,BAU,0.9784802204953664,0.021519779504633536
LUX,2045,BAU,0.980092718398509,0.019907281601491012
LUX,2046,BAU,0.9815864869411287,0.018413513058871234
LUX,2047,BAU,0.9829699638477648,0.017030036152235112
LUX,2048,BAU,0.9842510316526134,0.015748968347386524
LUX,2049,BAU,0.9854370476049734,0.014562952395026557
LUX,2050,BAU,0.9865348730119313,0.013465126988068704
NLD,2010,OBS,0.9699107698692675,0.03008923013073244
NLD,2011,OBS,0.968730586042659,0.03126941395734089
NLD,2012,OBS,0.9703417150225662,0.029658284977433724
NLD,2013,OBS,0.9704622322435177,0.029537767756482418
NLD,2014,OBS,0.9706825469537335,0.029317453046266522
NLD,2015,OBS,0.9707670720299346,0.029232927970065346
NLD,2016,OBS,0.9691897137311987,0.03081028626880136
NLD,2017,OBS,0.968937875751503,0.03106212424849696
NLD,2018,OBS,0.967816683831102,0.03218331616889803
NLD,2019,OBS,0.9673340358271867,0.03266596417281336
NLD,2020,OBS,0.9680479281078385,0.031952071892161614
NLD,2021,OBS,0.9679537693722091,0.032046230627790835
NLD,2022,BAU,0.9989303467992435,0.0010696532007565803
NLD,2023,BAU,0.9991544291370443,0.0008455708629557255
NLD,2024,BAU,0.9993315698861926,0.0006684301138073415
NLD,2025,BAU,0.9994716018883543,0.0005283981116457439
NLD,2026,BAU,0.9995822985789189,0.00041770142108112795
NLD,2027,BAU,0.9996698051944743,0.0003301948055255961
NLD,2028,BAU,0.9997389797429634,0.0002610202570365549
NLD,2029,BAU,0.9997936625981062,0.00020633740189381468
NLD,2030,BAU,0.9998368896468646,0.00016311035313542108
NLD,2031,BAU,0.999871060801657,0.00012893919834302804
NLD,2032,BAU,0.9998980732204291,0.00010192677957082934
NLD,2033,BAU,0.9999194266236835,8.057337631659364e-05
NLD,2034,BAU,0.9999363065514819,6.369344851812791e-05
NLD,2035,BAU,0.9999496501804384,5.0349819561561284e-05
NLD,2036,BAU,0.999960198353461,3.980164653915775e-05
NLD,2037,BAU,0.9999685367101253,3.14632898746871e-05
NLD,2038,BAU,0.9999751282007732,2.487179922677995e-05
NLD,2039,BAU,0.9999803387892413,1.966121075868375e-05
NLD,2040,BAU,0.9999844577710852,1.554222891483282e-05
NLD,2041,BAU,0.9999877138352745,1.2286164725487076e-05
NLD,2042,BAU,0.9999902877610558,9.712238944198494e-06
NLD,2043,BAU,0.9999923224548842,7.677545115832857e-06
NLD,2044,BAU,0.9999939308846607,6.069115339250649e-06
NLD,2045,BAU,0.999995202351777,4.797648222988072e-06
NLD,2046,BAU,0.9999962074491868,3.792550813125839e-06
NLD,2047,BAU,0.999997001980778,2.9980192220497725e-06
NLD,2048,BAU,0.9999976300596456,2.3699403543443405e-06
NLD,2049,BAU,0.9999981265572873,1.8734427128484709e-06
NLD,2050,BAU,0.9999985190396954,1.4809603046446656e-06
NOR,2010,OBS,0.8938807126258714,0.10611928737412851
NOR,2011,OBS,0.9599141016463852,0.04008589835361475
NOR,2012,OBS,0.9683453237410073,0.03165467625899265
NOR,2013,OBS,0.965287049399199,0.03471295060080104
NOR,2014,OBS,0.9503311258278146,0.04966887417218531
NOR,2015,OBS,0.9392945036915505,0.06070549630844941
NOR,2016,OBS,0.9267543859649124,0.07324561403508767
NOR,2017,OBS,0.9380053908355795,0.06199460916442042
NOR,2018,OBS,0.9417840375586854,0.05821596244131452
NOR,2019,OBS,0.9302220208427732,0.06977797915722692
NOR,2020,OBS,0.9245283018867925,0.07547169811320752
NOR,2021,OBS,0.9411764705882353,0.058823529411764705
NOR,2022,BAU,0.9782335200730126,0.021766479926987457
NOR,2023,BAU,0.9816670119524865,0.01833298804751341
NOR,2024,BAU,0.9845615538654429,0.015438446134557212
NOR,2025,BAU,0.9870009698384452,0.012999030161554747
NOR,2026,BAU,0.9890562725968842,0.010943727403115788
NOR,2027,BAU,0.990787555243599,0.009212444756401029
NOR,2028,BAU,0.9922456233370658,0.007754376662934272
NOR,2029,BAU,0.9934733969650532,0.006526603034946731
NOR,2030,BAU,0.994507111006161,0.00549288899383894
NOR,2031,BAU,0.9953773396640356,0.0046226603359643455
NOR,2032,BAU,0.9961098689172436,0.003890131082756341
NOR,2033,BAU,0.9967264379918434,0.0032735620081566935
NOR,2034,BAU,0.9972453684839182,0.0027546315160817047
NOR,2035,BAU,0.9976820974245685,0.002317902575431582
NOR,2036,BAU,0.9980496284375533,0.0019503715624466513
NOR,2037,BAU,0.998358913210107,0.001641086789893151
NOR,2038,BAU,0.9986191737830229,0.0013808262169771072
NOR,2039,BAU,0.9988381746588789,0.0011618253411211205
NOR,2040,BAU,0.9990224524129687,0.0009775475870312208
NOR,2041,BAU,0.9991775093528807,0.0008224906471191524
NOR,2042,BAU,0.9993079767912881,0.0006920232087118388
NOR,2043,BAU,0.9994177526542426,0.0005822473457573568
NOR,2044,BAU,0.9995101174268246,0.0004898825731754622
NOR,2045,BAU,0.9995878318234787,0.0004121681765214298
NOR,2046,BAU,0.9996532190474153,0.00034678095258470473
NOR,2047,BAU,0.9997082340592497,0.00029176594075027335
NOR,2048,BAU,0.9997545218983357,0.0002454781016643117
NOR,2049,BAU,0.9997934667811873,0.00020653321881273508
NOR,2050,BAU,0.9998262334314426,0.0001737665685573373
POL,2010,OBS,0.004829123328380359,0.9951708766716196
POL,2011,OBS,0.005328596802841827,0.9946714031971582
POL,2012,OBS,0.0062684365781710705,0.9937315634218289
POL,2013,OBS,0.09867319335308505,0.901326806646915
POL,2014,OBS,0.20550652087998947,0.7944934791200106
POL,2015,OBS,0.1961559432933479,0.8038440567066522
POL,2016,OBS,0.298275635119126,0.7017243648808741
POL,2017,OBS,0.3688462509467305,0.6311537490532694
POL,2018,OBS,0.3672598732325695,0.6327401267674306
POL,2019,OBS,0.3473296062804805,0.6526703937195194
POL,2020,OBS,0.3510757368486507,0.6489242631513494
POL,2021,OBS,0.35169543395764463,0.6483045660423553
POL,2022,BAU,0.5389760947982577,0.46102390520174236
POL,2023,BAU,0.5937979356245502,0.40620206437544987
POL,2024,BAU,0.6456607108557102,0.3543392891442897
POL,2025,BAU,0.6937791026127071,0.3062208973872928
POL,2026,BAU,0.7376371564445826,0.26236284355541734
POL,2027,BAU,0.7769745520824336,0.22302544791756634
POL,2028,BAU,0.8117523262331615,0.18824767376683846
POL,2029,BAU,0.8421074659140019,0.1578925340859982
POL,2030,BAU,0.8683045502791178,0.13169544972088218
POL,2031,BAU,0.8906904261528015,0.10930957384719855
POL,2032,BAU,0.9096555301417374,0.09034446985826258
POL,2033,BAU,0.9256034174991129,0.07439658250088703
POL,2034,BAU,0.9389285530720374,0.06107144692796258
POL,2035,BAU,0.9500014883150173,0.04999851168498273
POL,2036,BAU,0.9591600987940748,0.04083990120592518
POL,2037,BAU,0.96670545218554,0.033294547814459875
POL,2038,BAU,0.9729009837433411,0.027099016256658916
POL,2039,BAU,0.9779738676525815,0.022026132347418435
POL,2040,BAU,0.9821177149968972,0.017882285003102873
POL,2041,BAU,0.9854959584884262,0.014504041511573888
POL,2042,BAU,0.9882454793138807,0.011754520686119211
POL,2043,BAU,0.990480185805376,0.009519814194624
POL,2044,BAU,0.9922943689036899,0.007705631096309988
POL,2045,BAU,0.9937657412491815,0.006234258750818517
POL,2046,BAU,0.9949581221114818,0.005041877888518206
POL,2047,BAU,0.9959237658468315,0.00407623415316839
POL,2048,BAU,0.9967053527635337,0.0032946472364663716
POL,2049,BAU,0.997337672624648,0.002662327375352017
POL,2050,BAU,0.9978490358624719,0.0021509641375280462
PRT,2010,OBS,0.2383419689119171,0.7616580310880828
PRT,2011,OBS,0.26305609284332687,0.7369439071566731
PRT,2012,OBS,0.2639795628725518,0.7360204371274481
PRT,2013,OBS,0.3198475520375256,0.6801524479624744
PRT,2014,OBS,0.296860713197196,0.703139286802804
PRT,2015,OBS,0.29759645793801387,0.7024035420619861
PRT,2016,OBS,0.30303030303030304,0.6969696969696969
PRT,2017,OBS,0.2975330926594464,0.7024669073405536
PRT,2018,OBS,0.27309468822170896,0.7269053117782911
PRT,2019,OBS,0.28449014567266495,0.715509854327335
PRT,2020,OBS,0.2728371193813436,0.7271628806186564
PRT,2021,OBS,0.30761646536849885,0.6923835346315012
PRT,2022,BAU,0.3490718359953886,0.6509281640046115
PRT,2023,BAU,0.35662410602080186,0.643375893979198
PRT,2024,BAU,0.36435031813573426,0.6356496818642657
PRT,2025,BAU,0.37228298118033454,0.6277170188196656
PRT,2026,BAU,0.3804482489122009,0.6195517510877991
PRT,2027,BAU,0.38886566077209567,0.6111343392279043
PRT,2028,BAU,0.39754807372752754,0.6024519262724725
PRT,2029,BAU,0.40650178034187623,0.5934982196581237
PRT,2030,BAU,0.41572679895822995,0.5842732010417699
PRT,2031,BAU,0.4252173141391734,0.5747826858608267
PRT,2032,BAU,0.4349622397641234,0.5650377602358766
PRT,2033,BAU,0.44494587371243344,0.5550541262875666
PRT,2034,BAU,0.4551486118694182,0.5448513881305818
PRT,2035,BAU,0.4655476900875685,0.5344523099124315
PRT,2036,BAU,0.4761179253606698,0.5238820746393303
PRT,2037,BAU,0.48683243137232407,0.5131675686276759
PRT,2038,BAU,0.4976632882782204,0.5023367117217797
PRT,2039,BAU,0.5085821516117226,0.49141784838827746
PRT,2040,BAU,0.5195607901666516,0.4804392098333485
PRT,2041,BAU,0.5305715472988044,0.4694284527011957
PRT,2042,BAU,0.5415877240847425,0.45841227591525735
PRT,2043,BAU,0.5525838860614796,0.4474161139385204
PRT,2044,BAU,0.5635360978033518,0.43646390219664816
PRT,2045,BAU,0.574422091395376,0.425577908604624
PRT,2046,BAU,0.585221376003388,0.41477862399661214
PRT,2047,BAU,0.595915296315044,0.4040847036849559
PRT,2048,BAU,0.6064870477394201,0.39351295226058
PRT,2049,BAU,0.6169216560142305,0.3830783439857694
PRT,2050,BAU,0.6272059283789181,0.3727940716210819
SVK,2010,OBS,0.12135278514588858,0.8786472148541115
SVK,2011,OBS,0.1304347826086956,0.8695652173913044
SVK,2012,OBS,0.12182741116751265,0.8781725888324874
SVK,2013,OBS,0.13122171945701355,0.8687782805429864
SVK,2014,OBS,0.14094955489614244,0.8590504451038576
SVK,2015,OBS,0.13479181369089627,0.8652081863091038
SVK,2016,OBS,0.13747383112351702,0.8625261688764829
SVK,2017,OBS,0.13652113652113654,0.8634788634788635
SVK,2018,OBS,0.1303135888501742,0.8696864111498258
SVK,2019,OBS,0.14985795454545445,0.8501420454545456
SVK,2020,OBS,0.13965267727930522,0.8603473227206948
SVK,2021,OBS,0.16679302501895368,0.8332069749810462
SVK,2022,BAU,0.04572628796348741,0.9542737120365127
SVK,2023,BAU,0.03274000297690561,0.9672599970230945
SVK,2024,BAU,0.021488370103387194,0.9785116298966128
SVK,2025,BAU,0.01235455478099229,0.9876454452190077
SVK,2026,BAU,0.005625276981953393,0.9943747230180467
SVK,2027,BAU,0.0014813754847118287,0.9985186245152883
SVK,2028,BAU,-1.6367481861412504e-06,1.000001636748186
SVK,2029,BAU,0.0011555062382314746,0.9988444937617685
SVK,2030,BAU,0.004850964615144948,0.995149035384855
SVK,2031,BAU,0.010920196045577504,0.9890798039544225
SVK,2032,BAU,0.019155046340675434,0.9808449536593246
SVK,2033,BAU,0.02932153847687809,0.9706784615231219
SVK,2034,BAU,0.04117509103747019,0.9588249089625298
SVK,2035,BAU,0.05447257387414233,0.9455274261258576
SVK,2036,BAU,0.06898113946750725,0.9310188605324927
SVK,2037,BAU,0.08448412001275105,0.915515879987249
SVK,2038,BAU,0.10078446726355249,0.8992155327364475
SVK,2039,BAU,0.11770627276938689,0.8822937272306131
SVK,2040,BAU,0.13509488354181765,0.8649051164581824
SVK,2041,BAU,0.1528160599489861,0.8471839400510139
SVK,2042,BAU,0.1707545364775972,0.8292454635224028
SVK,2043,BAU,0.18881225968879364,0.8111877403112063
SVK,2044,BAU,0.20690650093429125,0.7930934990657088
SVK,2045,BAU,0.22496797823207695,0.7750320217679231
SVK,2046,BAU,0.24293907265709785,0.7570609273429022
SVK,2047,BAU,0.26077218833121607,0.7392278116687839
SVK,2048,BAU,0.2784282794563398,0.7215717205436603
SVK,2049,BAU,0.29587555054188885,0.7041244494581111
SVK,2050,BAU,0.31308832494807587,0.6869116750519241
ESP,2010,OBS,0.12142814709202161,0.8785718529079783
ESP,2011,OBS,0.14093152003851242,0.8590684799614876
ESP,2012,OBS,0.1373658536585365,0.8626341463414635
ESP,2013,OBS,0.17435108094871615,0.8256489190512838
ESP,2014,OBS,0.16605396407019485,0.8339460359298051
ESP,2015,OBS,0.18124746861077357,0.8187525313892264
ESP,2016,OBS,0.18172246788797636,0.8182775321120237
ESP,2017,OBS,0.1993317693893509,0.8006682306106492
ESP,2018,OBS,0.1779678554183624,0.8220321445816376
ESP,2019,OBS,0.17704561911658212,0.8229543808834179
ESP,2020,OBS,0.16976370727231016,0.83023629272769
ESP,2021,OBS,0.18107402441606088,0.818925975583939
ESP,2022,BAU,0.26983735685088794,0.7301626431491121
ESP,2023,BAU,0.2841500562127777,0.7158499437872223
ESP,2024,BAU,0.2983837806966559,0.7016162193033441
ESP,2025,BAU,0.31251730512963866,0.6874826948703614
ESP,2026,BAU,0.3265332396122108,0.6734667603877892
ESP,2027,BAU,0.3404173131640315,0.6595826868359685
ESP,2028,BAU,0.3541577921792842,0.6458422078207159
ESP,2029,BAU,0.36774501061641013,0.6322549893835899
ESP,2030,BAU,0.38117099183805386,0.6188290081619462
ESP,2031,BAU,0.3944291450227487,0.6055708549772514
ESP,2032,BAU,0.4075140218680947,0.5924859781319053
ESP,2033,BAU,0.42042112179362356,0.5795788782063765
ESP,2034,BAU,0.43314673599882914,0.566853264001171
ESP,2035,BAU,0.44568782254628536,0.5543121774537146
ESP,2036,BAU,0.4580419061498613,0.5419580938501387
ESP,2037,BAU,0.47020699759071755,0.5297930024092824
ESP,2038,BAU,0.4821815286975974,0.5178184713024027
ESP,2039,BAU,0.49396429964959804,0.5060357003504019
ESP,2040,BAU,0.5055544360220658,0.4944455639779341
ESP,2041,BAU,0.5169513535281286,0.48304864647187135
ESP,2042,BAU,0.5281547288339928,0.4718452711660073
ESP,2043,BAU,0.5391644751657607,0.46083552483423934
ESP,2044,BAU,0.5499807216959329,0.4500192783040672
ESP,2045,BAU,0.5606037959126166,0.4393962040873835
ESP,2046,BAU,0.571034208344895,0.4289657916551049
ESP,2047,BAU,0.5812726391527907,0.41872736084720935
ESP,2048,BAU,0.5913199261969805,0.4086800738030196
ESP,2049,BAU,0.6011770542877124,0.39882294571228755
ESP,2050,BAU,0.6108451453788041,0.3891548546211959
SWE,2010,OBS,0.9824236817761333,0.01757631822386668
SWE,2011,OBS,0.985456148082856,0.014543851917143972
SWE,2012,OBS,0.9882506527415145,0.011749347258485589
SWE,2013,OBS,0.9876325088339224,0.0123674911660776
SWE,2014,OBS,0.9875919117647061,0.01240808823529398
SWE,2015,OBS,0.9849072876239761,0.015092712376024027
SWE,2016,OBS,0.9877782627673506,0.012221737232649351
SWE,2017,OBS,0.9917355371900827,0.008264462809917347
SWE,2018,OBS,0.9874581939799332,0.01254180602006677
SWE,2019,OBS,0.9857839155158409,0.014216084484159076
SWE,2020,OBS,0.992225101814143,0.007774898185856993
SWE,2021,OBS,0.9908501715592833,0.009149828440716675
SWE,2022,BAU,0.9994029808076956,0.0005970191923043929
SWE,2023,BAU,0.9995744327686436,0.0004255672313563962
SWE,2024,BAU,0.9996966744743533,0.0003033255256466493
SWE,2025,BAU,0.9997838170568013,0.00021618294319873698
SWE,2026,BAU,0.9998459316677045,0.00015406833229548758
SWE,2027,BAU,0.9998902030009338,0.00010979699906623579
SWE,2028,BAU,0.99992175496781,7.824503219002244e-05
SWE,2029,BAU,0.9999442409652747,5.575903472522596e-05
SWE,2030,BAU,0.9999602654744877,3.973452551228517e-05
SWE,2031,BAU,0.9999716849926239,2.8315007376084246e-05
SWE,2032,BAU,0.9999798227341359,2.017726586410593e-05
SWE,2033,BAU,0.9999856217589208,1.4378241079130639e-05
SWE,2034,BAU,0.9999897541591127,1.0245840887345055e-05
SWE,2035,BAU,0.999992698900167,7.301099833082869e-06
SWE,2036,BAU,0.9999947973080201,5.202691979815611e-06
SWE,2037,BAU,0.9999962926181476,3.7073818524026707e-06
SWE,2038,BAU,0.9999973581626911,2.6418373088498723e-06
SWE,2039,BAU,0.999998117458821,1.8825411789959617e-06
SWE,2040,BAU,0.9999986585247765,1.3414752234615669e-06
SWE,2041,BAU,0.9999990440819828,9.55918017294824e-07
SWE,2042,BAU,0.9999993188253032,6.811746966142707e-07
SWE,2043,BAU,0.9999995146039143,4.853960855861834e-07
SWE,2044,BAU,0.9999996541132219,3.4588677819483727e-07
SWE,2045,BAU,0.9999997535257238,2.4647427617632765e-07
SWE,2046,BAU,0.9999998243657543,1.7563424573148192e-07
SWE,2047,BAU,0.999999874845413,1.2515458700635708e-07
SWE,2048,BAU,0.999999910816539,8.91834608996986e-08
SWE,2049,BAU,0.9999999364490779,6.355092212151101e-08
SWE,2050,BAU,0.9999999547144778,4.528552216127991e-08
CHE,2010,OBS,1.0,0.0
CHE,2011,OBS,1.0,0.0
CHE,2012,OBS,1.0,0.0
CHE,2013,OBS,1.0,0.0
CHE,2014,OBS,1.0,0.0
CHE,2015,OBS,1.0,0.0
CHE,2016,OBS,1.0,0.0
CHE,2017,OBS,1.0,0.0
CHE,2018,OBS,1.0,0.0
CHE,2019,OBS,1.0,0.0
CHE,2020,OBS,1.0,0.0
CHE,2021,OBS,1.0,0.0
CHE,2022,BAU,0.999731087762211,0.00026891223778897525
CHE,2023,BAU,0.9997981958345394,0.00020180416546062915
CHE,2024,BAU,0.999848584849521,0.0001514151504789457
CHE,2025,BAU,0.9998864101299073,0.0001135898700926475
CHE,2026,BAU,0.9999147978416557,8.520215834434914e-05
CHE,2027,BAU,0.9999360985790043,6.390142099563179e-05
CHE,2028,BAU,0.9999520789472424,4.792105275770291e-05
CHE,2029,BAU,0.9999640661232297,3.5933876770181336e-05
CHE,2030,BAU,0.9999730568227971,2.694317720290187e-05
CHE,2031,BAU,0.9999797993683629,2.020063163715667e-05
CHE,2032,BAU,0.9999848554530114,1.5144546988641362e-05
CHE,2033,BAU,0.9999886465961146,1.1353403885419996e-05
CHE,2034,BAU,0.9999914890669561,8.5109330438733e-06
CHE,2035,BAU,0.9999936201276723,6.379872327681551e-06
CHE,2036,BAU,0.999995217745934,4.782254065995614e-06
CHE,2037,BAU,0.9999964153976896,3.584602310404646e-06
CHE,2038,BAU,0.9999973131799145,2.686820085437263e-06
CHE,2039,BAU,0.9999979861512671,2.013848732809685e-06
CHE,2040,BAU,0.999998490590905,1.509409095013828e-06
CHE,2041,BAU,0.9999988686942834,1.1313057165020253e-06
CHE,2042,BAU,0.9999991520957469,8.479042530943755e-07
CHE,2043,BAU,0.9999993645106872,6.354893127658142e-07
CHE,2044,BAU,0.9999995237171051,4.762828948899316e-07
CHE,2045,BAU,0.9999996430415927,3.5695840729560776e-07
CHE,2046,BAU,0.9999997324735868,2.6752641324640927e-07
CHE,2047,BAU,0.9999997995008219,2.0049917816954342e-07
CHE,2048,BAU,0.9999998497357032,1.50264296708172e-07
CHE,2049,BAU,0.9999998873848984,1.126151015864099e-07
CHE,2050,BAU,0.9999999156013715,8.439862851539832e-08
GBR,2010,OBS,0.21926010751864988,0.7807398924813502
GBR,2011,OBS,0.2861263078051584,0.7138736921948416
GBR,2012,OBS,0.33560473991707507,0.664395260082925
GBR,2013,OBS,0.3819750044006336,0.6180249955993664
GBR,2014,OBS,0.4870072476577692,0.5129927523422309
GBR,2015,OBS,0.5786923525977816,0.4213076474022183
GBR,2016,OBS,0.6443529411764707,0.35564705882352937
GBR,2017,OBS,0.6963234410669231,0.303676558933077
GBR,2018,OBS,0.7296462321298764,0.27035376787012355
GBR,2019,OBS,0.7865770984839147,0.2134229015160853
GBR,2020,OBS,0.8162711063880033,0.18372889361199668
GBR,2021,OBS,0.8087949608524165,0.1912050391475834
GBR,2022,BAU,0.8546775948149182,0.14532240518508177
GBR,2023,BAU,0.8783673892355538,0.12163261076444623
GBR,2024,BAU,0.8984784826387161,0.10152151736128398
GBR,2025,BAU,0.915461283282234,0.08453871671776597
GBR,2026,BAU,0.9297394798452957,0.07026052015470441
GBR,2027,BAU,0.9417001420016199,0.05829985799838017
GBR,2028,BAU,0.9516892829560668,0.048310717043933304
GBR,2029,BAU,0.9600111262197438,0.039988873780256215
GBR,2030,BAU,0.9669297267391542,0.03307027326084568
GBR,2031,BAU,0.9726719601256866,0.02732803987431349
GBR,2032,BAU,0.9774311913164597,0.02256880868354033
GBR,2033,BAU,0.981371163514888,0.0186288364851121
GBR,2034,BAU,0.9846298173473048,0.015370182652695153
GBR,2035,BAU,0.9873228699697167,0.012677130030283337
GBR,2036,BAU,0.9895470656711619,0.010452934328838114
GBR,2037,BAU,0.9913830632742751,0.008616936725724807
GBR,2038,BAU,0.9928979593670906,0.007102040632909418
GBR,2039,BAU,0.9941474662817827,0.005852533718217188
GBR,2040,BAU,0.9951777743192637,0.004822225680736293
GBR,2041,BAU,0.9960271322616746,0.003972867738325367
GBR,2042,BAU,0.9967271809882836,0.0032728190117163472
GBR,2043,BAU,0.9973040735574853,0.0026959264425147223
GBR,2044,BAU,0.997779412461394,0.00222058753860595
GBR,2045,BAU,0.9981710315587643,0.0018289684412355772
GBR,2046,BAU,0.9984936468562456,0.0015063531437544075
GBR,2047,BAU,0.9987593970795133,0.0012406029204866116
GBR,2048,BAU,0.9989782919870216,0.0010217080129784472
GBR,2049,BAU,0.9991585836920238,0.0008414163079761368
GBR,2050,BAU,0.9993070738915728,0.0006929261084272081
BGR,2010,OBS,0.0,1.0
BGR,2011,OBS,0.0,1.0
BGR,2012,OBS,0.0,1.0
BGR,2013,OBS,0.022111913357400717,0.9778880866425993
BGR,2014,OBS,0.022486772486772468,0.9775132275132276
BGR,2015,OBS,0.0394990366088632,0.9605009633911368
BGR,2016,OBS,0.055612244897959164,0.9443877551020409
BGR,2017,OBS,0.05134596211365889,0.9486540378863411
BGR,2018,OBS,0.10623084780388138,0.8937691521961185
BGR,2019,OBS,0.05134596211365889,0.9486540378863411
BGR,2020,OBS,0.08317214700193419,0.9168278529980658
BGR,2021,OBS,0.13151625731053787,0.868483742689462
BGR,2022,BAU,0.14773499461746287,0.8522650053825371
BGR,2023,BAU,0.1642203061920466,0.8357796938079535
BGR,2024,BAU,0.1808860979681403,0.8191139020318597
BGR,2025,BAU,0.19765817772071048,0.8023418222792895
BGR,2026,BAU,0.21447313918021482,0.7855268608197852
BGR,2027,BAU,0.23127716393290698,0.7687228360670931
BGR,2028,BAU,0.248024831806341,0.7519751681936591
BGR,2029,BAU,0.2646779960891221,0.735322003910878
BGR,2030,BAU,0.2812047549749439,0.7187952450250561
BGR,2031,BAU,0.297578533322705,0.702421466677295
BGR,2032,BAU,0.31377727742232475,0.6862227225776752
BGR,2033,BAU,0.32978275838774157,0.6702172416122584
BGR,2034,BAU,0.34557997579071015,0.6544200242092899
BGR,2035,BAU,0.36115665121927704,0.638843348780723
BGR,2036,BAU,0.3765028008673487,0.6234971991326513
BGR,2037,BAU,0.39161037651892344,0.6083896234810765
BGR,2038,BAU,0.4064729650248467,0.5935270349751532
BGR,2039,BAU,0.4210855373425279,0.578914462657472
BGR,2040,BAU,0.43544423926608317,0.5645557607339168
BGR,2041,BAU,0.44954621702133973,0.5504537829786602
BGR,2042,BAU,0.46338947188271457,0.5366105281172854
BGR,2043,BAU,0.4769727388595204,0.5230272611404796
BGR,2044,BAU,0.49029538528693967,0.5097046147130603
BGR,2045,BAU,0.5033573258414552,0.4966426741585448
BGR,2046,BAU,0.5161589510875352,0.48384104891246477
BGR,2047,BAU,0.5287010671606046,0.47129893283939545
BGR,2048,BAU,0.5409848446107933,0.4590151553892067
BGR,2049,BAU,0.5530117747828069,0.44698822521719306
BGR,2050,BAU,0.5647836323991823,0.43521636760081783
HRV,2010,OBS,0.0,1.0
HRV,2011,OBS,0.0,1.0
HRV,2012,OBS,0.0014471780028943123,0.9985528219971056
HRV,2013,OBS,0.0007072135785006511,0.9992927864214993
HRV,2014,OBS,0.0022848438690022434,0.9977151561309977
HRV,2015,OBS,0.0,1.0
HRV,2016,OBS,0.0007757951900697421,0.9992242048099303
HRV,2017,OBS,0.000803858520900301,0.9991961414790996
HRV,2018,OBS,0.0008532423208191026,0.9991467576791808
HRV,2019,OBS,0.0009310986964617561,0.9990689013035382
HRV,2020,OBS,0.0029239766081869886,0.997076023391813
HRV,2021,OBS,0.004830917874396113,0.9951690821256038
HRV,2022,BAU,0.050069845272209784,0.9499301547277902
HRV,2023,BAU,0.07145581098403773,0.9285441890159624
HRV,2024,BAU,0.09468094448466728,0.9053190555153328
HRV,2025,BAU,0.11909659484304627,0.8809034051569538
HRV,2026,BAU,0.14420547901121838,0.8557945209887815
