,LOCATION,TIME,MSW_GEN_T,INC_T,INC%,DIS%,RCY%,Scenario
27,AUT,2049,6524609.084775407,2283611.0145666883,0.34999966816330663,3.3183669333141785e-07,0.65,REC
28,AUT,2050,6565479.873628894,2297916.3535360396,0.3499997559608583,2.440391416865074e-07,0.65,REC
29,BEL,2022,4910860.782157993,2151784.462529512,0.43816849183493806,0.0044826292440963,0.5573488789209656,REC
30,BEL,2023,4955652.328453519,2139555.09626529,0.4317403551457308,0.003783479390052,0.5644761654642172,REC
31,BEL,2024,4989428.937538631,2121521.809360609,0.42520333206853755,0.0031933518760465,0.5716033160554159,REC
32,BEL,2025,5031683.480868083,2106133.706380381,0.41857436271349546,0.0026952528997499,0.5787303843867546,REC
33,BEL,2026,5077566.501929753,2091285.9485216723,0.4118677614024098,0.0022748356434817,0.5858574029541085,REC
34,BEL,2027,5122908.542312502,2075267.8124196061,0.40509562005235833,0.0019199885263781,0.5929843914212636,REC
35,BEL,2028,5167351.246884002,2057991.4264998871,0.3982681509682334,0.0016204873467478,0.6001113616850188,REC
36,BEL,2029,5211103.369197586,2039594.4754152833,0.3913939776115674,0.0013677014465943,0.6072383209418383,REC
37,BEL,2030,5254635.357099067,2020304.2036646178,0.38448038091457015,0.0011543455412326,0.6143652735441972,REC
38,BEL,2031,5298583.26979332,2000392.7278740676,0.377533507735568,0.0009742701403515,0.6214922221240805,REC
39,BEL,2032,5343267.622694764,1979993.487306129,0.3705585471512582,0.0008222845759173,0.6286191682728245,REC
40,BEL,2033,5388586.154732041,1959073.7329386189,0.3635598794719536,0.0006940075756186,0.6357461129524278,REC
41,BEL,2034,5435295.001417482,1937906.6138607904,0.35654120215285456,0.0005857411027932,0.6428730567443522,REC
42,BEL,2035,5482441.846934896,1916144.325389786,0.3495056361539078,0.0004943638460922,0.65,REC
43,BEL,2036,5529549.22257125,1933035.0715793276,0.349582758697365,0.000417241302635,0.65,REC
44,BEL,2037,5576605.02244182,1949847.9571067418,0.3496478501274535,0.0003521498725465,0.65,REC
45,BEL,2038,5623014.326076928,1966383.7823863267,0.34970278721630715,0.0002972127836928,0.65,REC
46,BEL,2039,5668924.760437395,1982701.639027892,0.3497491539956359,0.0002508460043641,0.65,REC
47,BEL,2040,5714180.899934887,1998753.5509500501,0.3497882874119064,0.0002117125880936,0.65,REC
48,BEL,2041,5758772.42419015,2014541.3471867205,0.3498213158631674,0.0001786841368326,0.65,REC
49,BEL,2042,5802601.7914464325,2030035.546650154,0.34984919172682377,0.0001508082731762,0.65,REC
50,BEL,2043,5845623.057406931,2045224.0322623807,0.3498727188149598,0.0001272811850402,0.65,REC
51,BEL,2044,5887778.257711452,2060089.8988457988,0.3498925755479359,0.0001074244520641,0.65,REC
52,BEL,2045,5929007.452618192,2074615.0520730275,0.34990933451380596,9.066548619403092e-05,0.65,REC
53,BEL,2046,5969389.323163495,2088829.479330028,0.3499234789770835,7.652102291650396e-05,0.65,REC
54,BEL,2047,6008682.954371463,2102650.974132495,0.3499354168125588,6.45831874411968e-05,0.65,REC
55,BEL,2048,6046924.201493447,2116093.86638514,0.3499454922657233,5.4507734276699175e-05,0.65,REC
56,BEL,2049,6084262.769209831,2129212.0680613085,0.34995399587875314,4.600412124682293e-05,0.65,REC
57,BEL,2050,6120851.064311032,2142060.2174176136,0.3499611728681599,3.882713184005772e-05,0.65,REC
58,CZE,2022,5341946.685661085,884899.0315889388,0.16565104140110476,0.41142368333690604,0.42292527526198925,REC
59,CZE,2023,5355327.940901972,946501.1025229214,0.17674008258091972,0.3781349766600706,0.4451249407590097,REC
60,CZE,2024,5381858.518067313,1007589.6408408605,0.18721964493460846,0.3466121205452188,0.4661682345201727,REC
61,CZE,2025,5419952.555743064,1068004.6218877435,0.1970505481189258,0.31679868106471804,0.4861507708163561,REC
62,CZE,2026,5451088.169571952,1123910.51742694,0.2061809463476712,0.2886374174928242,0.5051816361595046,REC
63,CZE,2027,5478604.190152489,1175466.9472998816,0.21455591725584472,0.2620705432829931,0.5233735394611622,REC
64,CZE,2028,5505930.200372973,1222998.8396617412,0.2221239273209266,0.23703997272367713,0.5408360999553963,REC
65,CZE,2029,5533445.185182579,1266277.8619962786,0.22884077091557872,0.21348755241529352,0.5576716766691278,REC
66,CZE,2030,5560915.59536335,1304989.0362409095,0.2346716136689792,0.19135527694740756,0.5739731093836132,REC
67,CZE,2031,5588331.053758101,1338917.7553363002,0.2395917032216426,0.17058548837608842,0.589822808402269,REC
68,CZE,2032,5615903.940004748,1367956.71673681,0.2435862029249121,0.15112105930497086,0.605292737770117,REC
69,CZE,2033,5643649.7108853385,1392003.336653438,0.24664949243192302,0.1329055595584273,0.6204449480096497,REC
70,CZE,2034,5677255.68338248,1412411.4050886827,0.24878418092439603,0.11588340660064834,0.6353324124749556,REC
71,CZE,2035,5710446.218207477,1427611.554551869,0.24999999999999994,0.10000000000000002,0.65,REC
72,CZE,2036,5742722.865889914,1435680.7164724784,0.24999999999999994,0.10000000000000002,0.65,REC
73,CZE,2037,5774681.773394933,1443670.443348733,0.24999999999999994,0.10000000000000002,0.65,REC
74,CZE,2038,5805980.807539581,1451495.201884895,0.24999999999999994,0.10000000000000002,0.65,REC
75,CZE,2039,5836751.814354239,1459187.9535885595,0.24999999999999994,0.10000000000000002,0.65,REC
76,CZE,2040,5867116.262566793,1466779.065641698,0.24999999999999994,0.10000000000000002,0.65,REC
77,CZE,2041,5897373.176638359,1474343.2941595896,0.24999999999999994,0.10000000000000002,0.65,REC
78,CZE,2042,5927866.374962839,1481966.5937407096,0.24999999999999994,0.10000000000000002,0.65,REC
79,CZE,2043,5959083.862616991,1489770.9656542474,0.24999999999999994,0.10000000000000002,0.65,REC
80,CZE,2044,5990968.180399352,1497742.0450998377,0.24999999999999994,0.10000000000000002,0.65,REC
81,CZE,2045,6023414.847652946,1505853.7119132362,0.24999999999999994,0.10000000000000002,0.65,REC
82,CZE,2046,6056573.5216111,1514143.3804027748,0.24999999999999994,0.10000000000000002,0.65,REC
83,CZE,2047,6090484.459329737,1522621.114832434,0.24999999999999994,0.10000000000000002,0.65,REC
84,CZE,2048,6124975.35271698,1531243.8381792447,0.24999999999999994,0.10000000000000002,0.65,REC
85,CZE,2049,6159598.018317611,1539899.5045794025,0.24999999999999994,0.10000000000000002,0.65,REC
86,CZE,2050,6194386.464750648,1548596.6161876617,0.24999999999999994,0.10000000000000002,0.65,REC
87,DNK,2022,5088038.277631934,2402651.819779468,0.4722157516664175,0.0045327050052105,0.523251543328372,REC
88,DNK,2023,5131527.695002922,2373768.4962931653,0.4625851476169055,0.0038987147742795,0.533516137608815,REC
89,DNK,2024,5166878.1478386,2340321.2770797405,0.4529468685184186,0.0033524571271084,0.543700674354473,REC
90,DNK,2025,5208396.671990798,2308962.118611835,0.44331533560581965,0.0028820380151537,0.5538026263790267,REC
91,DNK,2026,5249199.956678634,2276593.7402603053,0.43370299456086864,0.00247711129844,0.5638198941406913,REC
92,DNK,2027,5287647.8749424,2242599.9784607408,0.4241205223003187,0.0021286943854787,0.5737507833142026,REC
93,DNK,2028,5324127.517855359,2207260.905826037,0.41457701725280155,0.0018290011895982,0.5835939815576002,REC
94,DNK,2029,5358736.359429922,2170717.8520783707,0.40508017310060357,0.0015712921278635,0.5933485347715329,REC
95,DNK,2030,5392315.470266633,2133396.47701404,0.39563643647662006,0.0013497404024513,0.6030138231209287,REC
96,DNK,2031,5425349.74206902,2095547.5739425314,0.38625114943158856,0.0011593135080087,0.6125895370604028,REC
97,DNK,2032,5457804.084157302,2057202.876446537,0.37692867767425076,0.0009956687493795,0.6220756535763697,REC
98,DNK,2033,5489829.431787684,2018459.452723827,0.36767252567745895,0.0008550614915736,0.6314724128309674,REC
99,DNK,2034,5522557.638083816,1979756.5035249616,0.3584854397666162,0.0007342648673315,0.6407802953660523,REC
100,DNK,2035,5555275.104627405,1940843.6872528812,0.3493695002856307,0.0006304997143693,0.65,REC
101,DNK,2036,5587823.114979831,1952712.9903951224,0.3494586264121875,0.0005413735878125,0.65,REC
102,DNK,2037,5620534.100108006,1964574.3546408534,0.34953517221843766,0.0004648277815623,0.65,REC
103,DNK,2038,5652412.653491677,1976088.5995156714,0.3496009086128873,0.0003990913871127,0.65,REC
104,DNK,2039,5684207.051516072,1987524.8227207207,0.3496573584860205,0.0003426415139795,0.65,REC
105,DNK,2040,5716013.015189386,1998923.0821196833,0.34970583111127745,0.0002941688887225,0.65,REC
106,DNK,2041,5747687.012183357,2010238.8866159008,0.3497474518627759,0.0002525481372241,0.65,REC
107,DNK,2042,5779659.108914776,2021627.587882642,0.3497831878638661,0.0002168121361339,0.65,REC
108,DNK,2043,5811772.945546845,2033038.7862615653,0.34981387010642606,0.0001861298935739,0.65,REC
109,DNK,2044,5844152.088717224,2044519.4086798448,0.34984021251380737,0.0001597874861926,0.65,REC
110,DNK,2045,5876769.001025972,2056063.0243195768,0.3498628283603843,0.0001371716396157,0.65,REC
111,DNK,2046,5909493.42191037,2067626.8217685486,0.3498822444073631,0.0001177555926369,0.65,REC
112,DNK,2047,5942279.364266297,2079197.090699702,0.34989891306741416,0.0001010869325858,0.65,REC
113,DNK,2048,5974871.682218884,2090686.606555485,0.3499132228692597,8.677713074027441e-05,0.65,REC
114,DNK,2049,6007115.096347753,2102042.7984423973,0.3499255074570507,7.449254294925126e-05,0.65,REC
115,DNK,2050,6038943.680086169,2113244.117677356,0.3499360533276578,6.394667234217606e-05,0.65,REC
116,FIN,2022,3166407.033202465,1855369.5800054006,0.5859542252623481,0.0066458036025242,0.40739997113512766,REC
117,FIN,2023,3174695.9168105866,1811718.642945284,0.5706747009538481,0.0042820312787326,0.4250432677674193,REC
118,FIN,2024,3189614.539772096,1768255.7498327964,0.5543791350910827,0.0027551499145997,0.44286571499431754,REC
119,FIN,2025,3214652.393048136,1727438.6500548099,0.5373640564654802,0.0017711242761493,0.46086481925837036,REC
120,FIN,2026,3238248.2663033684,1683319.3586268208,0.5198240592431225,0.0011378909702482,0.4790380497866294,REC
121,FIN,2027,3258346.19668028,1635319.5552389557,0.5018863731868265,0.0007307857311562,0.4973828410820174,REC
122,FIN,2028,3276609.921195766,1584680.5720542094,0.48363418599303276,0.0004692185962839,0.5158965954106833,REC
123,FIN,2029,3293481.820294564,1531871.1412434177,0.4651220880601094,0.000301226658554,0.5345766852813366,REC
124,FIN,2030,3309594.036622824,1477357.0500129154,0.4463861832191479,0.0001933608681901,0.553420455912662,REC
125,FIN,2031,3325530.069898397,1421500.0220082595,0.42745065963324447,0.0001241126817082,0.5724252276850473,REC
126,FIN,2032,3341643.0374772926,1364499.9197168455,0.408332040380635,7.966104639111633e-05,0.5915882985729739,REC
127,FIN,2033,3357987.578849748,1306397.9510552706,0.3890419247776869,5.112866774917729e-05,0.6109069465545639,REC
128,FIN,2034,3375185.8882365776,1247430.7427687314,0.36958875276065833,3.2815244426594264e-05,0.6303784319949151,REC
129,FIN,2035,3392496.8835376427,1187302.4593455319,0.3499789388479648,2.1061152035156614e-05,0.65,REC
130,FIN,2036,3409700.077071475,1193348.9374986559,0.34998648283563993,1.3517164360022037e-05,0.65,REC
131,FIN,2037,3427038.234683003,1199433.6513739992,0.3499913246474023,8.675352597694976e-06,0.65,REC
132,FIN,2038,3444214.791504143,1205456.0001591076,0.3499944321511569,5.5678488430831885e-06,0.65,REC
133,FIN,2039,3461351.129933275,1211460.5265333047,0.34999642655631363,3.573443686330755e-06,0.65,REC
134,FIN,2040,3478340.574678716,1217411.2237986808,0.34999770656762946,2.293432370512033e-06,0.65,REC
135,FIN,2041,3495046.434773407,1223261.1077372106,0.3499985280786456,1.4719213543382626e-06,0.65,REC
136,FIN,2042,3511461.271291367,1229008.1277574026,0.34999905532360476,9.446763952214882e-07,0.65,REC
137,FIN,2043,3527628.228946455,1234667.7413607074,0.34999939370863004,6.062913699647351e-07,0.65,REC
138,FIN,2044,3543612.553120116,1240263.0147140035,0.3499996108835217,3.891164782455842e-07,0.65,REC
139,FIN,2045,3559497.381378221,1245823.1945545922,0.3499997502659253,2.497340746786562e-07,0.65,REC
140,FIN,2046,3575205.762678271,1251321.4439078823,0.3499998397212495,1.6027875050146057e-07,0.65,REC
141,FIN,2047,3590890.0649811914,1256811.1533610332,0.3499998971334747,1.0286652528729173e-07,0.65,REC
142,FIN,2048,3606260.930313341,1262191.087526155,0.3499999339805081,6.601949187623885e-08,0.65,REC
143,FIN,2049,3621296.192932891,1267453.5140880193,0.34999995762884767,4.237115233336653e-08,0.65,REC
144,FIN,2050,3636095.1020289473,1272633.1868312373,0.3499999728062959,2.7193704071558882e-08,0.65,REC
145,FRA,2022,37941535.21777625,12633662.722462576,0.3329771093854814,0.20618485521674415,0.46083803539777446,REC
146,FRA,2023,38157174.825764745,12516375.420253608,0.32802154450392423,0.19575271512243736,0.4762257403736384,REC
147,FRA,2024,38332592.29708305,12372676.624539223,0.3227717167847459,0.1857337685388398,0.49149451467641425,REC
148,FRA,2025,38564387.90280272,12234421.968191102,0.31724662657752045,0.17611885932621354,0.506634514096266,REC
149,FRA,2026,38876863.90164189,12108729.101910396,0.3114636286647341,0.16689849999566223,0.5216378713396037,REC
150,FRA,2027,39181031.405192,11967396.81930905,0.3054385346712239,0.15806292032943509,0.536498544999341,REC
151,FRA,2028,39467202.10496724,11808023.433386337,0.2991857239330429,0.14960211435790274,0.5512121617090544,REC
152,FRA,2029,39740041.6774478,11632635.80446006,0.2927182587999524,0.14150588548641907,0.5657758557136285,REC
153,FRA,2030,40004832.6624522,11443302.412849309,0.2860480009853855,0.13376388959964958,0.5801881094149649,REC
154,FRA,2031,40265818.79146306,11241641.860438382,0.2791857262026365,0.12636567600407944,0.5944485977932841,REC
155,FRA,2032,40526469.21122098,11028923.377841422,0.2721412349138901,0.11930072610095802,0.6085580389851519,REC
156,FRA,2033,40787028.425768726,10805440.593921239,0.2649234575543262,0.11255848971161188,0.6225180527340619,REC
157,FRA,2034,41050873.65053063,10572264.703876222,0.25754055306785323,0.10612841900465668,0.6363310279274901,REC
158,FRA,2035,41314665.74612594,10328666.436531482,0.24999999999999997,0.1,0.65,REC
159,FRA,2036,41577997.64380456,10394499.410951138,0.24999999999999997,0.1,0.65,REC
160,FRA,2037,41836721.12452402,10459180.281131003,0.24999999999999997,0.1,0.65,REC
161,FRA,2038,42092242.30313053,10523060.57578263,0.24999999999999997,0.1,0.65,REC
162,FRA,2039,42343165.389596745,10585791.347399184,0.24999999999999997,0.1,0.65,REC
163,FRA,2040,42588811.83441108,10647202.958602767,0.24999999999999997,0.1,0.65,REC
164,FRA,2041,42829877.1119552,10707469.277988799,0.24999999999999997,0.1,0.65,REC
165,FRA,2042,43066793.424369305,10766698.356092324,0.24999999999999997,0.1,0.65,REC
166,FRA,2043,43300100.6627796,10825025.165694898,0.24999999999999997,0.1,0.65,REC
167,FRA,2044,43529647.74348927,10882411.935872316,0.24999999999999997,0.1,0.65,REC
168,FRA,2045,43755284.99191199,10938821.247977996,0.24999999999999997,0.1,0.65,REC
169,FRA,2046,43974387.75854827,10993596.939637065,0.24999999999999997,0.1,0.65,REC
170,FRA,2047,44188739.13001455,11047184.782503637,0.24999999999999997,0.1,0.65,REC
171,FRA,2048,44398238.58531248,11099559.646328118,0.24999999999999997,0.1,0.65,REC
172,FRA,2049,44605244.91867164,11151311.229667908,0.24999999999999997,0.1,0.65,REC
173,FRA,2050,44811239.945419215,11202809.986354802,0.24999999999999997,0.1,0.65,REC
174,DEU,2022,50994252.156109095,16139209.685431793,0.31649076127295106,7.203149825654536e-05,0.6834372072287924,REC
175,DEU,2023,51144265.03577257,16119839.619959319,0.3151837182269486,4.670049994515127e-05,0.6847695812731063,REC
176,DEU,2024,51359089.74476727,16128951.164793415,0.3140427769445956,3.027688604287125e-05,0.6859269461693616,REC
177,DEU,2025,51673025.37191542,16176166.583654856,0.3130485677435619,1.962884676648597e-05,0.6869318034096716,REC
178,DEU,2026,51968325.668809526,16223648.16907835,0.31218339171576387,1.2725486943341952e-05,0.6878038827972928,REC
179,DEU,2027,52215084.69472941,16261411.539382813,0.3114312968073044,8.249952947218147e-06,0.6885604532397483,REC
180,DEU,2028,52435876.37411326,16295919.143916603,0.3107780449334043,5.348436843338274e-06,0.6892166066297524,REC
181,DEU,2029,52638316.13613104,16328985.618330888,0.31021101769482023,3.467378043648749e-06,0.6897855149271361,REC
182,DEU,2030,52836729.57876935,16364543.844399257,0.30971909077004633,2.247888778688902e-06,0.690278661341175,REC
183,DEU,2031,53043935.20560285,16406091.100674424,0.3092924956846246,1.4572967325138822e-06,0.6907060470186429,REC
184,DEU,2032,53264560.408378586,16454630.76636812,0.308922680300198,9.447586336848866e-07,0.6910763749411684,REC
185,DEU,2033,53500244.82618361,16510291.896846447,0.30860217463465006,6.124823208021211e-07,0.6913972128830291,REC
186,DEU,2034,53767309.80158586,16577777.061830109,0.30832446560942034,3.9706912787923646e-07,0.6916751373214518,REC
187,DEU,2035,54049246.39811099,16651701.67236381,0.3080838824229339,2.574178191356272e-07,0.691915860159247,REC
188,DEU,2036,54344684.26934867,16731396.46559998,0.3078754930781109,1.6688259309248504e-07,0.692124340039296,REC
189,DEU,2037,54654839.778334245,16817021.575465146,0.3076950118904491,1.0818908269544447e-07,0.6923048799204682,REC
190,DEU,2038,54976525.26126993,16907410.066137735,0.30753871740323924,7.013839376693125e-08,0.692461212458367,REC
191,DEU,2039,55307411.97690524,17001685.376788348,0.3074033799283133,4.54703376497641e-08,0.692596574601349,REC
192,DEU,2040,55641879.02322688,17097981.445874184,0.3072861978427595,2.9478170960859656e-08,0.6927137726790695,REC
193,DEU,2041,55975649.9311664,17194865.568824723,0.30718474175769916,1.9110536587845725e-08,0.6928152391317642,REC
194,DEU,2042,56306933.01239781,17291684.897814453,0.30709690570443826,1.2389255965824226e-08,0.6929030819063058,REC
195,DEU,2043,56633058.78389657,17387530.669188734,0.3070208645366833,8.031886587755924e-09,0.6929791274314301,REC
196,DEU,2044,56953179.7618763,17482065.39041415,0.30695503681282443,5.2070279358354325e-09,0.6930449579801476,REC
197,DEU,2045,57268027.771510616,17575446.193123583,0.3068980524918115,3.3756875875744514e-09,0.6931019441325009,REC
198,DEU,2046,57575725.03640285,17667037.80946162,0.30684872484526166,2.1884397033171397e-09,0.6931512729662986,REC
199,DEU,2047,57875786.47370047,17756640.05276818,0.3068060260543851,1.418753426064248e-09,0.6931939725268614,REC
200,DEU,2048,58168840.96881502,17844401.015565533,0.30676906602165444,9.197700441979591e-10,0.6932309330585755,REC
201,DEU,2049,58454142.67159475,17930052.68528109,0.3067370739831932,5.962818614576742e-10,0.6932629254205249,REC
202,DEU,2050,58732798.709489465,18013900.428116485,0.3067093825584371,3.865662514755436e-10,0.6932906170549966,REC
203,GRC,2022,5686979.582467608,266197.9190356453,0.046808312774026306,0.7196310747090555,0.23356061251691818,REC
204,GRC,2023,5730590.028149886,388720.2965371719,0.06783250845509703,0.6674558095852311,0.2647116819596719,REC
205,GRC,2024,5767513.954037344,506325.73701292055,0.08778925218871558,0.6160414138498436,0.2961693339614408,REC
206,GRC,2025,5811472.087782574,620323.3574749714,0.10674117471527977,0.5653857713407827,0.3278730539439375,REC
207,GRC,2026,5858124.676673059,730760.4484993106,0.12474306861531725,0.5154866298623763,0.3597703015223065,REC
208,GRC,2027,5900914.557027639,837000.5459971674,0.14184251236113044,0.4663416026872601,0.39181588495160946,REC
209,GRC,2028,5939089.38094396,938854.4287266267,0.15808053533240563,0.4179481701259119,0.4239712945416824,REC
210,GRC,2029,5972779.781322348,1036231.2626196188,0.17349229346443468,0.37030368116210727,0.456204025373458,REC
211,GRC,2030,6002907.132073955,1129193.250143536,0.18810773268674724,0.3234053551525062,0.4884869121607466,REC
212,GRC,2031,6030838.275238644,1217941.2008252596,0.20195222376064542,0.2772502835885225,0.5207974926508321,REC
213,GRC,2032,6056962.082159433,1302532.4787554184,0.21504715748377917,0.2318354319185782,0.5531174105976426,REC
214,GRC,2033,6080954.404311619,1382872.842273669,0.2274104935391658,0.1871576414287963,0.5854318650320379,REC
215,GRC,2034,6103165.558432225,1459006.033415105,0.239057259621496,0.1432136311801449,0.6177291091983591,REC
216,GRC,2035,6123406.246167535,1530851.5615418837,0.25,0.09999999999999999,0.65,REC
217,GRC,2036,6141983.342421457,1535495.8356053643,0.25,0.09999999999999999,0.65,REC
218,GRC,2037,6159471.832747608,1539867.958186902,0.25,0.09999999999999999,0.65,REC
219,GRC,2038,6175599.023966671,1543899.7559916677,0.25,0.09999999999999999,0.65,REC
220,GRC,2039,6190553.627841475,1547638.4069603689,0.25,0.09999999999999999,0.65,REC
221,GRC,2040,6204297.052220174,1551074.2630550435,0.25,0.09999999999999999,0.65,REC
222,GRC,2041,6216710.399910046,1554177.5999775114,0.25,0.09999999999999999,0.65,REC
223,GRC,2042,6227854.7935977625,1556963.6983994406,0.25,0.09999999999999999,0.65,REC
224,GRC,2043,6237800.941776462,1559450.2354441155,0.25,0.09999999999999999,0.65,REC
225,GRC,2044,6246821.272191563,1561705.3180478907,0.25,0.09999999999999999,0.65,REC
226,GRC,2045,6255145.018485613,1563786.2546214033,0.25,0.09999999999999999,0.65,REC
227,GRC,2046,6262685.310888437,1565671.3277221092,0.25,0.09999999999999999,0.65,REC
228,GRC,2047,6270057.308478621,1567514.3271196552,0.25,0.09999999999999999,0.65,REC
229,GRC,2048,6277454.99332482,1569363.748331205,0.25,0.09999999999999999,0.65,REC
230,GRC,2049,6284929.51304516,1571232.37826129,0.25,0.09999999999999999,0.65,REC
231,GRC,2050,6292811.598588953,1573202.8996472382,0.25,0.09999999999999999,0.65,REC
232,HUN,2022,3871875.945619974,743686.5455373678,0.19207396000862498,0.40476486356875707,0.4031611764226179,REC
233,HUN,2023,3854242.729332193,789075.0183039524,0.20472893736006914,0.37033957585955,0.4249314867803809,REC
234,HUN,2024,3889370.593969226,840938.9432560345,0.21621466068571,0.33776606314695107,0.44601927616733894,REC
235,HUN,2025,3930342.3553771847,889947.8904640726,0.2264301198206095,0.30708417695456186,0.46648570322482863,REC
236,HUN,2026,3972105.826165539,934598.8751977003,0.23529052751847568,0.2783129602612019,0.48639651222032243,REC
237,HUN,2027,4013003.596650455,974080.1720634936,0.2427309491764552,0.2514515398116758,0.505817511011869,REC
238,HUN,2028,4052668.6159287225,1007930.6374134185,0.24870788434361982,0.22648050351095803,0.5248116121454222,REC
239,HUN,2029,4089948.9216513545,1035572.0699248692,0.2531992672189039,0.2033636641924776,0.5434370685886185,REC
240,HUN,2030,4124689.139846073,1056759.0581786977,0.25620332159580256,0.18205010274731587,0.5617465756568816,REC
241,HUN,2031,4157460.956982432,1071530.0446064924,0.2577366464035853,0.1624763831678444,0.5797869704285703,REC
242,HUN,2032,4188742.298624339,1079991.134531817,0.2578318400935064,0.14456883833517659,0.597599321571317,REC
243,HUN,2033,4218412.492070683,1082170.0519543127,0.2565349059601116,0.12824583678441998,0.6152192572554684,REC
244,HUN,2034,4246696.011159874,1078247.2478461284,0.2539026210052726,0.11341995546717562,0.6326774235275517,REC
245,HUN,2035,4273271.827961494,1068317.9569903733,0.24999999999999997,0.1,0.65,REC
246,HUN,2036,4298392.479854945,1074598.119963736,0.24999999999999997,0.1,0.65,REC
247,HUN,2037,4322454.2111945525,1080613.552798638,0.24999999999999997,0.1,0.65,REC
248,HUN,2038,4345271.511045117,1086317.877761279,0.24999999999999997,0.1,0.65,REC
249,HUN,2039,4367759.686318677,1091939.921579669,0.24999999999999997,0.1,0.65,REC
250,HUN,2040,4389519.247067516,1097379.8117668787,0.24999999999999997,0.1,0.65,REC
251,HUN,2041,4410457.6047007935,1102614.4011751981,0.24999999999999997,0.1,0.65,REC
252,HUN,2042,4430947.920103869,1107736.9800259671,0.24999999999999997,0.1,0.65,REC
253,HUN,2043,4451156.2745998455,1112789.0686499611,0.24999999999999997,0.1,0.65,REC
254,HUN,2044,4471461.826832506,1117865.4567081262,0.24999999999999997,0.1,0.65,REC
255,HUN,2045,4491827.33884143,1122956.8347103572,0.24999999999999997,0.1,0.65,REC
256,HUN,2046,4512449.8460073145,1128112.4615018284,0.24999999999999997,0.1,0.65,REC
257,HUN,2047,4533039.685445557,1133259.921361389,0.24999999999999997,0.1,0.65,REC
258,HUN,2048,4553755.983891124,1138438.9959727807,0.24999999999999997,0.1,0.65,REC
259,HUN,2049,4574422.406676589,1143605.601669147,0.24999999999999997,0.1,0.65,REC
260,HUN,2050,4595011.907681516,1148752.9769203789,0.24999999999999997,0.1,0.65,REC
261,ISL,2022,248838.3475068433,25010.86304096957,0.10051048518670036,0.5522430472938399,0.3472464675194597,REC
262,ISL,2023,256763.9298567723,30074.297545865586,0.11712820240226729,0.5116511363095266,0.3712206612882061,REC
