,LOCATION,TIME,GDPVD_CAP,POP,MSW_GEN_T,INC_T,INC%,DIS%,RCY%,MSW_GEN_CAP_KG/PS
322,GRC,2045,49117.84,9444675.66372154,6255145.018485613,912468.3042190542,0.1458748440719549,0.6295962186595392,0.22452893726850592,662.2932582547639
323,GRC,2046,49935.92,9395050.2552011,6262685.310888437,948223.4292175636,0.15140844256839192,0.6238999251347654,0.22469163229684264,666.5941257122508
324,GRC,2047,50781.23,9344670.58494905,6270057.308478621,983994.961773123,0.15693556109009177,0.6182282778853,0.22483616102460824,670.9768152317171
325,GRC,2048,51663.57,9293228.57769473,6277454.99332482,1019796.464471059,0.16245380740371176,0.6125816604338471,0.22496453216244114,675.4869893539193
326,GRC,2049,52592.23,9240301.96924091,6284929.51304516,1055623.142601311,0.16796101537976404,0.6069604481218323,0.2250785364984037,680.1649485012953
327,GRC,2050,53570.31,9186347.89472401,6292811.598588953,1091521.034772613,0.17345522230752414,0.6013650080455393,0.2251797696469366,685.0177753667592
328,HUN,2010,23826.2929830272,10000023.0,4033000.0,406000.0,0.10066947681626581,0.7036945202082817,0.19563600297545253,403.0
329,HUN,2011,24339.963351336,9971727.0,3809000.0,408000.0,0.10711472827513784,0.6728800210028879,0.22000525072197427,382.0
330,HUN,2012,24160.1090537847,9920362.0,3988000.0,364000.0,0.09127382146439318,0.6542126379137412,0.2545135406218656,402.0
331,HUN,2013,24663.4222954208,9893082.0,3738000.0,336000.0,0.0898876404494382,0.6460674157303371,0.2640449438202247,378.0
332,HUN,2014,25776.5732477423,9866468.0,3795000.0,373000.0,0.1004578507945058,0.5873956369512524,0.31214651225424184,385.0
333,HUN,2015,26795.8518018159,9843028.0,3712000.0,525000.0,0.14150943396226415,0.5366576819407008,0.32183288409703503,377.0
334,HUN,2016,27466.5662710908,9814023.0,3721000.0,554000.0,0.1483663631494376,0.5056239957150509,0.3460096411355115,379.0
335,HUN,2017,28716.1750894607,9787966.0,3768000.0,608000.0,0.16204690831556504,0.48640724946695096,0.35154584221748403,385.0
336,HUN,2018,30294.4214686824,9775564.0,3729000.0,501000.0,0.13374265883609182,0.494127068873465,0.37213027229044315,381.0
337,HUN,2019,31782.3906064747,9771141.0,3780000.0,515000.0,0.1358480611975732,0.5059351094697969,0.35821682933262994,387.0
338,HUN,2020,30406.2078278456,9750149.0,3931000.0,470000.0,0.11956245230221317,0.5403205291274484,0.31976596285932335,403.0
339,HUN,2021,32695.7061804614,9709891.0,4042000.0,503000.0,0.12444334487877289,0.5098960910440377,0.3490846115784265,416.0
340,HUN,2022,34278.112155071,9683473.0,3871875.945619974,760450.6261799284,0.1964036650089943,0.4158199454073039,0.38777638958370175,399.8437281355536
341,HUN,2023,34187.1326687191,9650341.5574761,3854242.729332193,829318.2488545994,0.21517021814510673,0.3911373030645374,0.39369247879035585,399.3892554348316
342,HUN,2024,35068.9905536902,9633041.55287173,3889370.593969226,911591.1343579043,0.23438011686811172,0.36704074450926405,0.39857913862262423,403.7531212361225
343,HUN,2025,36094.4518154197,9616333.13999894,3930342.3553771847,997434.1574780355,0.25377793263058235,0.3436271715393432,0.40259489583007446,408.7152866022295
344,HUN,2026,37170.61,9599114.09443923,3972105.826165539,1084931.1245845812,0.273137517494572,0.3209813721128897,0.4058811103925383,413.79920970692297
345,HUN,2027,38270.98,9580471.0066056,4013003.596650455,1172855.5213638304,0.2922637603272474,0.2991751660826273,0.40856107359012533,418.8733094524837
346,HUN,2028,39378.97,9561290.82901094,4052668.6159287225,1260349.637807246,0.3109925230139796,0.2782669795022573,0.41074049748376307,423.86207975518175
347,HUN,2029,40468.97,9541292.77916694,4089948.9216513545,1346367.6425882492,0.32918935379873665,0.2583018234348621,0.4125088227664013,428.6577318517682
348,HUN,2030,41527.94,9521103.80579726,4124689.1398460725,1430225.3545385262,0.34674742896913197,0.2393116355479291,0.4139409354829389,433.21543635881903
349,HUN,2031,42572.32,9500229.4274579,4157460.9569824324,1511590.653878657,0.3635850509527814,0.22131593010385428,0.4150990189433643,437.6169005946731
350,HUN,2032,43598.97,9479856.61752288,4188742.298624339,1590226.4201979463,0.37964293499750656,0.20432269447463094,0.4160343705278625,441.8571364129843
351,HUN,2033,44610.77,9459264.69682857,4218412.492070683,1665772.8224671856,0.39488144547227794,0.18832946773253426,0.41678908679518784,445.9556453140592
352,HUN,2034,45604.44,9439070.31681104,4246696.011159874,1738078.7891409644,0.4092778914651472,0.17332453851594892,0.4173975700189038,449.9061738735523
353,HUN,2035,46587.47,9417792.14697707,4273271.827961494,1806841.6936464233,0.4228239546624752,0.1592882043268155,0.41788784101070925,453.74454662743136
354,HUN,2036,47559.45,9395926.69539164,4298392.479854945,1872050.0612955464,0.4355232962250858,0.1461940416792916,0.4182826620956226,457.47403307894587
355,HUN,2037,48518.1,9374412.51285034,4322454.2111945525,1933820.0680235801,0.4473893703755742,0.13401014511476286,0.418600484509663,461.0906769111537
356,HUN,2038,49468.71,9352340.29469188,4345271.511045117,1992061.2996108579,0.45844345849213247,0.12270030217034565,0.41885623933752186,464.6186274371741
357,HUN,2039,50394.35,9332820.44470015,4367759.686318677,2047225.4279786951,0.46871292722246327,0.11222508024856298,0.4190619925289738,467.9999698053772
358,HUN,2040,51303.66,9314203.82749513,4389519.247067516,2099198.50141628,0.47822970654899877,0.10254280948367808,0.4192274839673231,471.27154702260685
359,HUN,2041,52208.17,9295386.09195301,4410457.6047007935,2148020.660782129,0.48702897823860875,0.09361045281440611,0.4193605689469851,474.4781508880965
360,HUN,2042,53116.34,9276531.70324894,4430947.920103869,2193975.272240359,0.49514806127284117,0.08538436039039858,0.4194675783367603,477.6513530969779
361,HUN,2043,54039.75,9257203.6794712,4451156.2745998455,2237264.5517920107,0.5026254783636278,0.0778209101244664,0.41955361151190573,480.8316235355977
362,HUN,2044,54981.72,9237998.10843544,4471461.826832506,2278210.6336257793,0.5095001862600308,0.07087703971014467,0.4196227740298245,484.029307469711
363,HUN,2045,55949.02,9218437.19708946,4491827.33884143,2316933.7359835524,0.5158109520258531,0.06451067787199331,0.41967837010215364,487.2656007527649
364,HUN,2046,56939.36,9199116.53256964,4512449.8460073145,2353675.147409913,0.5215958576232114,0.05868108415488141,0.4197230582219073,490.53078412811755
365,HUN,2047,57956.15,9179277.75806742,4533039.685445557,2388421.964275952,0.5268919158031133,0.05334910735181032,0.41975897684507635,493.8340253906786
366,HUN,2048,58990.47,9159819.51565347,4553755.983891124,2421390.44233534,0.5317347813323748,0.04847737287806543,0.41978784578955974,497.1447282459096
367,HUN,2049,60037.19,9140693.03414788,4574422.406676589,2452615.651948132,0.5361585428508793,0.04403040917008542,0.41981104797903535,500.4459059709612
368,HUN,2050,61086.09,9122411.32652591,4595011.907681516,2482205.1319991522,0.5401955820505342,0.039974722649069205,0.4198296953003966,503.70584522101746
369,ISL,2010,44791.2090653497,318000.0,154000.0,12000.0,0.07792207792207792,0.7142857142857143,0.2077922077922078,484.0
370,ISL,2011,45474.9528794342,319000.0,158000.0,10000.0,0.06329113924050633,0.6835443037974683,0.25316455696202533,495.0
371,ISL,2012,45715.0187506012,320700.0,164000.0,9000.0,0.05454545454545454,0.6666666666666666,0.2787878787878788,511.0
372,ISL,2013,47338.5852745111,323800.0,167000.0,6000.0,0.03614457831325301,0.6626506024096386,0.30120481927710846,516.0
373,ISL,2014,47607.9846575534,327400.0,175000.0,7000.0,0.04,0.6628571428571428,0.29714285714285715,535.0
374,ISL,2015,49209.1610719831,330800.0,195000.0,7000.0,0.04,0.6457142857142857,0.3142857142857143,588.0
375,ISL,2016,51593.7068801756,335400.0,220000.0,8000.0,0.03636363636363636,0.5727272727272728,0.33181818181818185,655.0
376,ISL,2017,52505.6652098492,343400.0,225000.0,8000.0,0.035555555555555556,0.6355555555555555,0.2577777777777778,656.0
377,ISL,2018,53620.5985371032,352700.0,247000.0,12000.0,0.048582995951417005,0.5991902834008097,0.27530364372469635,702.0
378,ISL,2019,53421.9933388588,360600.0,236000.0,18000.0,0.07627118644067797,0.5402542372881356,0.2690677966101695,658.0
379,ISL,2020,48769.2936638647,366500.0,225000.0,24000.0,0.10666666666666667,0.47555555555555556,0.26222222222222225,614.0
380,ISL,2021,50146.7281991238,372500.0,246000.0,20000.0,0.08130081300813008,0.3983739837398374,0.26422764227642276,659.0
381,ISL,2022,52687.2868650913,380200.0,248838.3475068433,21389.984010473396,0.08595935564105589,0.5853499752969915,0.3286906690619526,654.4932864461949
382,ISL,2023,54149.196584968,388194.344179477,256763.9298567723,22988.160673559265,0.08953033506841279,0.5769103109386191,0.3335593539929681,661.4314033850544
383,ISL,2024,54220.0237855519,395353.428754956,261630.48719694946,24475.920094000634,0.09355148307152644,0.5685261312356519,0.3379223856928217,661.7635466596918
384,ISL,2025,54524.505417684,402231.503526133,266754.819676885,26136.997372239413,0.09798135007981734,0.5601990042787781,0.34181964564140455,663.1872872671543
385,ISL,2026,55086.96,408816.768610097,272190.15860382206,27975.363472623078,0.10277874709401874,0.5519304480414094,0.3452908048645718,665.7998876347938
386,ISL,2027,55783.21,415085.557468146,277693.5705205218,29964.128631395128,0.10790357362336106,0.5437219296084039,0.348374496768235,669.0032103606308
387,ISL,2028,56511.82,421285.389552227,283238.4908437201,32095.856713683726,0.11331742595462763,0.5355748644925341,0.35110770955283827,672.3197572666043
388,ISL,2029,57247.12,427412.875491951,288773.2305937836,34359.39894327122,0.1189840168793363,0.5274906160383456,0.35352536708231813,675.6306305967186
389,ISL,2030,57987.89,433458.112978526,294287.839730035,36747.55747591528,0.12486943908258546,0.5194704949128206,0.35566006600459393,678.9302839617501
390,ISL,2031,58751.32,439392.010407516,299794.57343728916,39255.79187704752,0.1309423030142306,0.5115157586820412,0.35754193830372816,682.2940935117219
391,ISL,2032,59535.4,445249.997230858,305312.79224174976,41880.90893485124,0.13717377718549545,0.5036276114728293,0.35919861134167524,685.7109357452683
392,ISL,2033,60345.33,451022.028605995,310844.8333732838,44617.90742950028,0.14353755520176215,0.49580720371814185,0.36065524108009606,689.2010005232637
393,ISL,2034,61172.61,456787.465642621,316428.30781855894,47467.33767168362,0.15000976998208881,0.4880556319848026,0.36193459803310857,692.7254612238517
394,ISL,2035,62028.0,462457.425808074,322021.9755863698,50418.6174363921,0.15656887187461305,0.480373938881969,0.36305718924341795,696.3278295806049
395,ISL,2036,62911.94,468001.850495426,327604.4962807349,53463.57431804023,0.1631954839601028,0.472763113048562,0.3640414029913352,700.0068395753849
396,ISL,2037,63816.58,473449.965798124,333179.65828695224,56597.97649029246,0.16987224484619418,0.46522408921772523,0.36490366593608053,703.7272834633975
397,ISL,2038,64743.66,478772.008140905,338728.4559978768,59813.906009433456,0.17658364672440857,0.45775774835623073,0.3656586049193607,707.494277522982
398,ISL,2039,65697.17,483943.783577061,344239.67371905793,63104.59678347577,0.18331587437820113,0.4503649178766116,0.3663192077451873,711.321615032674
399,ISL,2040,66674.2,488993.482365796,349725.7729934302,66467.70853812415,0.19005664915457282,0.44304637191967705,0.3668969789257501,715.1951623187784
400,ISL,2041,67674.6,493913.975272716,355179.5391788802,69897.58603779569,0.19679508059329098,0.43580283170495243,0.36740208770175653,719.1121469741098
401,ISL,2042,68697.2,498699.226385538,360592.4333165166,73388.32279457332,0.20352152739199436,0.4286349659464853,0.3678435066615203,723.0659568694562
402,ISL,2043,69737.23,503363.603279732,365963.7631656918,76935.6355368447,0.21022746861965053,0.42154339133137203,0.3682291400489775,727.0366009405658
403,ISL,2044,70792.39,507896.207183362,371279.39311352914,80532.49990151997,0.21690538552699823,0.414528673058279,0.36856594141472276,731.0143054080514
404,ISL,2045,71860.22,512293.724261497,376530.3424078511,84172.85119735835,0.22354865389887701,0.4075913254331721,0.36886002066795087,734.9891762789849
405,ISL,2046,72937.35,516576.702325245,381723.56934651884,87854.23169188427,0.2301514466143233,0.4007318125194117,0.369116740866265,738.9484806966371
406,ISL,2047,74027.89,520720.840546202,386847.2095993179,91570.07915319894,0.2367086458967711,0.39395054883932956,0.36934080526389934,742.9071000760034
407,ISL,2048,75130.85,524735.135698726,391904.2156602753,95317.28347156737,0.24321576462498112,0.3872479001243729,0.36953633525064594,746.8610142494538
408,ISL,2049,76239.45,528668.554827712,396916.96307394595,99097.81204260924,0.24966887601663734,0.3806241841108816,0.36970693987248104,750.7860254773378
409,ISL,2050,77359.23,532477.665384314,401861.92741996393,102902.59399920648,0.25606455097615805,0.37407967137855347,0.3698557776452885,754.7019406530815
410,IRL,2010,52418.2086237042,4559769.0,2846000.0,109000.0,0.041571319603356215,0.5705568268497331,0.3878718535469107,624.0
411,IRL,2011,52829.7695102324,4578543.0,2823000.0,196000.0,0.0766223612197029,0.5254104769351056,0.39796716184519154,616.0
412,IRL,2012,52561.4347265665,4597439.0,2693000.0,427000.0,0.17507175071750716,0.42148421484214843,0.40385403854038543,585.0
413,IRL,2013,53232.8242043178,4620042.0,2656000.0,660000.0,0.2687296416938111,0.3186074918566775,0.41286644951140067,573.5
414,IRL,2014,57268.4407156324,4652460.0,2619000.0,893000.0,0.3610998786898504,0.21714516781237364,0.421754953497776,562.0
415,IRL,2015,69306.5539394411,4695773.0,2691000.0,852000.0,0.3282604507801965,0.24041610479676362,0.4176459256405317,571.5
416,IRL,2016,70117.0359281465,4748994.0,2763000.0,811000.0,0.2983811626195732,0.26158940397350994,0.4139072847682119,581.0
417,IRL,2017,76243.5541011435,4802275.0,2768000.0,881000.0,0.3234214390602056,0.22870778267254038,0.4104258443465492,576.0
418,IRL,2018,81816.1829537,4860651.0,2912000.0,1243000.0,0.4338568935427574,0.14589877835951134,0.38289703315881324,598.0
419,IRL,2019,85203.5254912807,4927173.0,3086000.0,1413000.0,0.4652617714850181,0.15541652946987158,0.37965097135330916,625.0
420,IRL,2020,89203.7912659882,4980326.0,3210000.0,1353000.0,0.4253379440427538,0.1625275070732474,0.4118201823325998,644.0
421,IRL,2021,101580.46482694,5018628.0,3331922.3284070548,1532235.4939839332,0.4598653098604713,0.1208379865842723,0.41929670355525633,663.9109988640431
422,IRL,2022,109183.148626456,5114710.0,3478935.967127141,1659993.110866684,0.4771554080190456,0.10327522875145037,0.41956936322950406,680.1824477100639
423,IRL,2023,107256.525227925,5173000.44328326,3497738.4389928216,1721662.398431939,0.4922215964575367,0.08801239226843209,0.41976601127403124,676.1527429471544
424,IRL,2024,108976.427403684,5211723.49232838,3542684.6335329306,1790023.3217263278,0.505273121062778,0.07481908514123427,0.41990779379598775,679.7529912605182
425,IRL,2025,111274.777695898,5250258.70659234,3593745.0596896606,1856250.7503799084,0.5165226579929423,0.06346734655089793,0.4200099954561598,684.4891386356401
426,IRL,2026,113339.7,5288921.16559762,3642340.156733094,1916517.065682356,0.5261773978302258,0.05373894824321875,0.4200836539265555,688.6735579318336
427,IRL,2027,115502.0,5327835.98586228,3692116.1198030044,1973189.0696144241,0.5344331016652057,0.045430163710389396,0.42013673462440476,692.9860696913807
428,IRL,2028,117613.4,5366322.95758142,3741030.0187893347,2025657.4410648225,0.5414705123698424,0.03835450454781322,0.42017498308234436,697.1309867782169
429,IRL,2029,119623.9,5404622.47021972,3788743.603131029,2074161.1221614508,0.5474535464599288,0.03234391136929743,0.42020254217077385,701.0191042959196
430,IRL,2030,121538.5,5442811.90653857,3835387.024642291,2119161.677000794,0.5525287704696343,0.027248831131529982,0.4202223983988357,704.6701393510872
431,IRL,2031,123390.7,5480814.05431494,3881269.378042783,2161190.76007653,0.5568257571357643,0.022937538572914997,0.42023670429132065,708.1556388484178
432,IRL,2032,125178.2,5518806.52371204,3926504.846985399,2200641.0774512356,0.5604580060918027,0.01929498283011265,0.4202470110780846,711.4771699487604
433,IRL,2033,126902.9,5556589.46769109,3970981.791307805,2237744.3101236965,0.563524193191205,0.016221370251025664,0.42025443655776934,714.6437242479699
434,IRL,2034,128492.5,5597096.0850637,4016082.9723257516,2273543.0396027192,0.5661095787286707,0.01363063512213235,0.4202597861491969,717.5297531594985
435,IRL,2035,130015.2,5637068.92665743,4060187.7985804784,2307353.800398533,0.5682874573450098,0.011448902494141202,0.420263640160849,720.2657713444028
436,IRL,2036,131475.6,5676218.38603637,4103134.8625072795,2339281.59689267,0.5701205725086058,0.009613010797968417,0.42026641669342585,722.8641647405757
437,IRL,2037,132869.8,5714766.56366128,4145044.6891022576,2369566.3943558745,0.5716624480758205,0.008069134951605246,0.42026841697257433,725.3217857505367
438,IRL,2038,134190.5,5753090.84341687,4186118.7953811944,2398472.808813568,0.5729586106012932,0.006771531382728,0.4202698580159789,727.6295315536821
439,IRL,2039,135454.7,5790552.73846748,4226063.355438438,2425961.90997637,0.5740476907082918,0.005681413119959256,0.42027089617174895,729.8203723047176
440,IRL,2040,136661.4,5827362.83893615,4265019.254506059,2452225.7133337925,0.5749624015748529,0.004765954346970143,0.42027164407817696,731.8952624691353
441,IRL,2041,137824.9,5863154.619567,4302857.987536724,2477286.1450150493,0.5757303987699656,0.003997418347010822,0.42027218288302365,733.8810361877331
442,IRL,2042,138949.5,5897978.06579576,4339654.34762466,2501268.4018515283,0.5763750293201613,0.0033523996327301316,0.42027257104710863,735.7867898478104
443,IRL,2043,140043.2,5931628.11373197,4375332.1421224,2524199.0296499156,0.5769159797833014,0.0028111695298188265,0.42027285068687964,737.6275211848364
444,IRL,2044,141104.5,5964332.26627383,4410038.963527695,2546223.463557695,0.5773698338304273,0.0023571140257065883,0.4202730521438661,739.4019592880315
445,IRL,2045,142151.3,5995655.93584591,4443626.204760698,2567307.482926131,0.5777505498044897,0.001976252918839122,0.42027319727667123,741.1409614407366
446,IRL,2046,143215.6,6024916.33663457,4475897.059612286,2587381.2234624987,0.5780698682303083,0.0016568299370721404,0.42027330183261963,742.8977946791634
447,IRL,2047,144311.6,6052343.21551523,4507151.372529192,2606655.371274762,0.5783376584958217,0.0013889643478266658,0.42027337715635155,744.6952712422312
448,IRL,2048,145461.3,6077777.96866744,4537476.093627539,2625212.210376618,0.5785622130469146,0.0011643555323518206,0.42027343142073365,746.5682552109396
449,IRL,2049,146684.3,6101050.4670592,4566921.431545628,2643108.0461012144,0.5787504965257704,0.0009760329605988805,0.4202734705136307,748.5467389924664
450,IRL,2050,147991.4,6122188.55431438,4595594.26475843,2660427.922453384,0.5789083563914732,0.0008181449317723003,0.42027349867675445,750.6456594708865
451,ITA,2010,38712.2986020995,59819400.0,32440000.0,5440000.0,0.17833142107851171,0.49221439108342896,0.32945418783805935,547.0
452,ITA,2011,38916.2099734975,60026800.0,31386000.0,5593000.0,0.18688184977278802,0.44125902165196473,0.3718591285752473,529.0
453,ITA,2012,37638.715081321,60191200.0,29994000.0,5529000.0,0.1922127585607509,0.40743959673213975,0.4003476447071093,504.0
454,ITA,2013,36863.2513108941,60311600.0,29573000.0,5970000.0,0.20919475786670405,0.3824374518186278,0.4083677903146682,491.0
455,ITA,2014,36890.0629203922,60320700.0,29652000.0,5868000.0,0.2130951083996078,0.3388894941351636,0.4480153974652286,488.0
456,ITA,2015,37179.4886515301,60229600.0,29524000.0,6040000.0,0.22431850256257893,0.29038847210874247,0.4852930253286786,486.0
457,ITA,2016,37782.1352490646,60115200.0,30112000.0,5865000.0,0.2142544019872872,0.2714985022283919,0.5046394388836122,497.0
458,ITA,2017,38514.4982665516,60002300.0,29572000.0,5634000.0,0.20906931868784326,0.25705061600118745,0.5240092029093069,488.0
459,ITA,2018,38895.6187323975,59877200.0,30165000.0,5756000.0,0.20940046565774156,0.23595750873108265,0.5460200814901047,499.0
460,ITA,2019,39179.2856647716,59729100.0,30023000.0,5889000.0,0.21331546346940994,0.22758720614336944,0.5590973303872206,503.0
461,ITA,2020,35811.4004631968,59438900.0,28945000.0,5615000.0,0.2134656326034063,0.22114507299270073,0.565389294403893,487.0
462,ITA,2021,38980.9540193396,59133200.0,29254000.0,5617000.0,0.20997345893611455,0.21004822249635527,0.5672311315464842,495.0
463,ITA,2022,40627.2898170579,58941600.0,30094381.78734795,6758407.948891812,0.22457374258916096,0.16439629447123238,0.6110299629396067,510.57965490159665
464,ITA,2023,40880.0182508859,58960957.4928514,30180909.090339284,6822210.163035707,0.226043892270278,0.14775296022230416,0.6262031475074178,511.8795618948099
465,ITA,2024,41151.3747727352,58957208.8655049,30260842.051499836,6880300.987399796,0.22736647498739326,0.1325389794664816,0.6400945455461251,513.2678875713376
466,ITA,2025,41649.9628928032,58965027.6598132,30414109.304398682,6951680.793487118,0.22856762708095224,0.11868274613968066,0.6527496267793671,515.799118756744
467,ITA,2026,41981.89,58986881.1503229,30523961.79672006,7010380.238194237,0.2296680976369042,0.10610537492137632,0.6642265274417195,517.4703459729024
468,ITA,2027,42315.79,59019466.0459859,30639394.072145022,7068018.137617268,0.23068400507446607,0.09472356668347388,0.67459242824206,519.1404823668157
469,ITA,2028,42688.5,59056712.3555855,30768067.27086018,7126734.48733606,0.23162762953543226,0.08445204094130522,0.6839203295232625,520.9918744816512
470,ITA,2029,43097.5,59095974.1275858,30907676.341648377,7186287.4201915115,0.23250817501631216,0.07520553504104947,0.6922862899426384,523.0081540735747
471,ITA,2030,43538.01,59133332.4876875,31054583.59516458,7246042.359627032,0.23333245919791668,0.06690039239821133,0.699767148403872,525.162075072137
472,ITA,2031,44005.92,59172099.9693486,31209154.515507653,7306234.993169465,0.2341055086749959,0.05945577680562606,0.706438714519378,527.4302337026086
473,ITA,2032,44500.15,59207440.5402935,31368357.497988656,7366264.395744738,0.23483105215875788,0.052794557991140044,0.712374389850102,529.8043153316345
474,ITA,2033,45014.52,59244252.9432099,31532870.713350788,7426366.749941592,0.2355119144543133,0.04684391669701599,0.7176441688486707,532.2519762984847
475,ITA,2034,45544.22,59286773.8466455,31703507.14362308,7486793.366807182,0.23615032030653726,0.04153571698156362,0.7223139627118991,534.7483947368962
476,ITA,2035,46095.26,59325888.1074486,31876979.11322124,7546814.890408363,0.23674812044150884,0.03680669043227072,0.7264451891262205,537.3198805804133
477,ITA,2036,46667.9,59361079.231064,32052916.78278695,7606380.022071937,0.23730695317428063,0.03259847252025456,0.7300945743054648,539.965196017081
478,ITA,2037,47262.47,59391233.607005,32230634.76808711,7665358.833286143,0.23782835455899654,0.028857526172705115,0.7333141192682984,542.6833694238271
479,ITA,2038,47875.0,59416619.0950086,32409033.86229002,7723520.948044529,0.23831382881892504,0.025534982332924713,0.7361511888481502,545.454022055129
480,ITA,2039,48505.09,59438399.8621522,32588496.444374535,7780988.741027988,0.2387648891475983,0.022586422176571433,0.7386486886758302,548.2734481404752
481,ITA,2040,49160.29,59449424.7319828,32766919.590463653,7837292.658483181,0.23918307721437793,0.01997162097638709,0.740845301809235,551.1730304908333
482,ITA,2041,49842.32,59451066.3272407,32945242.79131774,7892690.762045257,0.23956996802358566,0.017654269469428024,0.7427757625069863,554.157306615409
483,ITA,2042,50555.99,59440407.7425304,33122796.324160073,7947058.627818298,0.23992716526839974,0.01560168501991351,0.7444711497116867,557.2437602991117
484,ITA,2043,51300.67,59419673.2285056,33300316.9601636,8000610.643111565,0.24025629103418178,0.013784521877505456,0.7459591870883128,560.4257841018946
485,ITA,2044,52077.69,59387818.9430552,33477218.03758825,8053245.17826512,0.24055897264889003,0.012176487365439307,0.7472645399856707,563.7051273037713
486,ITA,2045,52889.68,59341749.0212981,33652032.54944676,8104648.79639219,0.24083682863683165,0.010754068839701323,0.748409102523467,567.0886535105133
487,ITA,2046,53733.39,59284018.1344702,33825009.55659481,8154920.772127984,0.2410914550809944,0.009496274677237607,0.749412270241768,570.5586534278374
488,ITA,2047,54606.57,59215243.6739414,33995601.06130077,8203968.477805923,0.24132441320900755,0.008384391315700835,0.7502911954752917,574.1021897755201
489,ITA,2048,55508.73,59133655.3894942,34162332.67486318,8251474.817184813,0.24153721865885025,0.007401757420923954,0.7510610239202258,577.7138661536646
490,ITA,2049,56439.61,59038231.5698808,34324199.35877847,8297234.452304467,0.2417313326256053,0.00653355554836881,0.7517351118260259,581.3893547632862
491,ITA,2050,57398.47,58929211.495869,34480813.095825344,8341189.876022794,0.24190815491623885,0.005766621145121221,0.7523252239386399,585.1225940507024
492,LUX,2010,109100.274475858,507538.0,344000.0,130000.0,0.37790697674418605,0.15988372093023256,0.46511627906976744,679.0
493,LUX,2011,107702.30026773,519425.0,345000.0,135000.0,0.391304347826087,0.14492753623188406,0.463768115942029,666.0
494,LUX,2012,106975.120950551,531500.0,346000.0,132000.0,0.3815028901734104,0.14450867052023122,0.47398843930635837,652.0
495,LUX,2013,107566.666248833,545325.0,335000.0,132000.0,0.3940298507462687,0.14328358208955225,0.4626865671641791,616.0
496,LUX,2014,107816.663846206,558325.0,348000.0,132000.0,0.3793103448275862,0.14367816091954022,0.47701149425287354,626.0
497,LUX,2015,108130.93132465,569400.0,346000.0,156000.0,0.4508670520231214,0.07514450867052024,0.47398843930635837,607.0
498,LUX,2016,110663.84871167,584125.0,474000.0,221000.0,0.46624472573839665,0.046413502109704644,0.49156118143459915,815.0
499,LUX,2017,109714.74074739,596976.0,476000.0,222000.0,0.46638655462184875,0.04411764705882353,0.4894957983193277,798.0
500,LUX,2018,108924.832869784,608806.0,488000.0,228000.0,0.4672131147540984,0.0430327868852459,0.48975409836065575,803.0
501,LUX,2019,109817.345359059,621500.0,491000.0,229000.0,0.4663951120162933,0.04480651731160896,0.48879837067209775,791.0
502,LUX,2020,107193.254260386,631088.0,498000.0,215000.0,0.43172690763052207,0.03815261044176707,0.5281124497991968,790.0
503,LUX,2021,113076.819981037,641038.0,508000.0,207000.0,0.4074803149606299,0.03937007874015748,0.5531496062992126,793.0
504,LUX,2022,112181.179741755,655275.0,522002.40414122486,235328.845614957,0.4508194670139682,0.05723418451816347,0.4919463484678684,796.6157783239478
505,LUX,2023,108837.488584893,668158.662645067,526937.8828644033,239526.94362267433,0.45456390859700574,0.0532880400988554,0.4921480513041389,788.6418485968479
506,LUX,2024,108518.20777363,679506.426851482,535362.4185605478,245253.70156799775,0.4581078033594925,0.04958663999572078,0.4923055566447867,787.8695438410629
507,LUX,2025,110111.116905434,690593.44644777,546745.2481517663,252297.2136837481,0.4614529610209161,0.04611850955073869,0.4924285294283452,791.7034993078478
508,LUX,2026,112116.1,701408.354711627,558645.4703796423,259548.51475659187,0.46460327438117205,0.042872196813850766,0.49252452880497716,796.4625266109365
509,LUX,2027,114027.8,711916.259162888,570197.1683422345,266603.76992917975,0.4675641773253479,0.03983635874670802,0.4925994639279441,800.9329201340407
510,LUX,2028,115699.3,722260.225847702,581267.4110613022,273394.6006693188,0.47034221335433823,0.03699983437168488,0.4926579522739769,804.7894515845456
511,LUX,2029,117130.3,732437.10069017,591848.3198609643,279911.522138046,0.4729446933359584,0.03435170579407512,0.4927036008699665,808.0534414535666
512,LUX,2030,118385.7,742443.812294354,602039.4810555219,286197.18243240996,0.4753794251676594,0.03188134810314058,0.4927392267292,810.8889468619257
513,LUX,2031,119560.7,752252.668923885,611972.3313176585,292311.3387494226,0.4776545013400149,0.02957846919477632,0.49276702946520873,813.519654497337
514,LUX,2032,120693.0,761850.89213286,621696.1690611542,298276.22733774275,0.4797781330841726,0.027433140562724865,0.49278872635310256,816.0339188166704
515,LUX,2033,121811.8,771192.833660242,631220.1475868195,304095.6853404952,0.4817585219721922,0.025435820083621063,0.4928056579441867,818.4984611318508
516,LUX,2034,122894.0,780500.786317106,640685.0098319966,309837.68075860554,0.4836037616048682,0.023577367779995823,0.49281887061513596,820.8640158521196
517,LUX,2035,123975.8,789564.198453537,649977.8871040486,315448.41436920123,0.4853217634443988,0.021849055490194617,0.4928291810654065,823.2109413992097
518,LUX,2036,125057.1,798376.53302181,659091.224575804,320924.83220315626,0.4869202019943535,0.020242571309607753,0.4928372266960388,825.5393255124634
